,Agriculture,Energy,Indus metal,Precious metal,Timestamp
156,0.39249263337414475,0.20155543208494595,0.19923735788899474,0.20671457665191462,2005-01-31
157,0.34125438021159127,0.21887942793658766,0.23015778464425563,0.20970840720756553,2005-02-28
158,0.34271388893891885,0.20805504791215704,0.21477423269131124,0.23445683045761292,2005-03-31
159,0.29065924574786745,0.14978915075017885,0.2327746207522104,0.32677698274974337,2005-04-29
160,0.2931198783344526,0.15094436720901244,0.23384325881210588,0.3220924956444291,2005-05-31
161,0.3040985868039115,0.15436180406348174,0.22273596576328825,0.3188036433693186,2005-06-30
162,0.3147274511071237,0.14881316077406231,0.21632139872693817,0.3201379893918758,2005-07-29
163,0.31658043489853627,0.14768743355994263,0.21361332954507523,0.32211880199644594,2005-08-31
164,0.2752525720423783,0.1623443427225901,0.2703858434639517,0.2920172417710799,2005-09-30
165,0.2658504491538832,0.14432500762896752,0.30157154276637543,0.2882530004507739,2005-10-31
166,0.283863668206671,0.14749565705340428,0.2878820428243489,0.28075863191557576,2005-11-30
167,0.25332999682451307,0.17775596760010726,0.2528800873265728,0.3160339482488068,2005-12-30
168,0.28853578101201377,0.1824330763556147,0.2369128953687897,0.2921182472635819,2006-01-31
169,0.4275179847474187,0.14065161729911324,0.1943716914026386,0.23745870655082946,2006-02-28
170,0.4444636248604002,0.1387763173034636,0.18732037965036205,0.22943967818577407,2006-03-31
171,0.4716811878911046,0.1750244121112503,0.147656935502216,0.20563746449542905,2006-04-28
172,0.4609363660826531,0.17496078967080353,0.15760024983474008,0.20650259441180333,2006-05-31
173,0.5019463532708643,0.17191248029906767,0.14394542773315153,0.18219573869691644,2006-06-30
174,0.5103778382971481,0.1731473409973622,0.14117221583411646,0.17530260487137325,2006-07-31
175,0.5369667330215703,0.14563999418660745,0.1377640720132003,0.17962920077862213,2006-08-31
176,0.5672073578691115,0.12954295553055284,0.13461018256238733,0.1686395040379484,2006-09-29
177,0.49015879205694435,0.16412799553947705,0.15143884248599104,0.19427436991758754,2006-10-31
178,0.47513031700446,0.15850314465905677,0.17935010467169796,0.18701643366478532,2006-11-30
179,0.5098088401798038,0.14860055015406803,0.1623992908411561,0.17919131882497216,2006-12-29
180,0.490751199627883,0.15147700854978166,0.16356857975838288,0.19420321206395247,2007-01-31
181,0.47211249328878463,0.16442028311156034,0.1682119229255194,0.1952553006741357,2007-02-28
182,0.4479569208199141,0.17977405751071007,0.176276143417455,0.19599287825192077,2007-03-30
183,0.3593937639616888,0.15200595596262517,0.247286628624678,0.241313651451008,2007-04-30
184,0.3628770399340222,0.15143250777627784,0.2507913511957532,0.23489910109394682,2007-05-31
185,0.3538612671316872,0.14500906775272857,0.25273936140913017,0.24839030370645407,2007-06-29
186,0.33437018367480076,0.15067184439453418,0.2647952805185771,0.25016269141208797,2007-07-31
187,0.35736033439294485,0.1587907855669744,0.2374194046385252,0.2464294754015554,2007-08-31
188,0.31617666611600526,0.2039181972879296,0.24802423826089864,0.23188089833516648,2007-09-28
189,0.35510821155302763,0.1685554792365551,0.26518826609716484,0.2111480431132525,2007-10-31
190,0.3906381269473726,0.1621890317345246,0.2267046129326303,0.2204682283854726,2007-11-30
191,0.3609967880210204,0.18251178188306505,0.23773956353288894,0.2187518665630256,2007-12-31
192,0.37102550525984224,0.21363599355126703,0.22388931354459465,0.19144918764429614,2008-01-31
193,0.32362205840678265,0.2402974334116053,0.20338599340635208,0.2326945147752599,2008-02-29
194,0.2556349482456147,0.3049415612462664,0.21601555764065622,0.22340793286746272,2008-03-31
195,0.25354935948312113,0.2985935140026927,0.21749607495408513,0.23036105156010106,2008-04-30
196,0.24427069258748746,0.29930580535987095,0.22042277532362367,0.23600072672901787,2008-05-30
197,0.21511288528398864,0.2992327826343926,0.22287987039032656,0.2627744616912922,2008-06-30
198,0.19139721379343771,0.231390146272013,0.258538829279801,0.3186738106547483,2008-07-31
199,0.1942465524598235,0.23582289118045094,0.31590423760121467,0.25402631875851095,2008-08-29
200,0.17186069785820848,0.20712417675078207,0.27229220187504494,0.3487229235159646,2008-09-30
201,0.21935260442418997,0.20441980035666218,0.225947666971592,0.3502799282475559,2008-10-31
202,0.216097471049126,0.20675537994937582,0.2278953965706307,0.3492517524308675,2008-11-28
203,0.21900161238855584,0.21986701411264076,0.21266723873514548,0.3484641347636579,2008-12-31
204,0.20970774951900864,0.2026818345681478,0.22996329152513278,0.3576471243877108,2009-01-30
205,0.22710154403341387,0.18886500068558362,0.2740441440049482,0.3099893112760542,2009-02-27
206,0.23024244766246268,0.18963995527594832,0.22274437176635684,0.35737322529523213,2009-03-31
207,0.2321136882438582,0.21079197183142964,0.20296987237857791,0.35412446754613425,2009-04-30
208,0.24813959255433002,0.17471142195484451,0.22787293730785718,0.3492760481829682,2009-05-29
209,0.2849043955948004,0.19352737440696813,0.20743254311211756,0.3141356868861139,2009-06-30
210,0.3058305552468851,0.2062626471256444,0.17860351850688785,0.3093032791205827,2009-07-31
211,0.28739366948960327,0.19672796947739968,0.17545099092752328,0.34042737010547375,2009-08-31
212,0.33799802154316694,0.17719686653114186,0.19090727162863846,0.29389784029705285,2009-09-30
213,0.20804965938096792,0.12188792798235291,0.2882226587118701,0.3818397539248089,2009-10-30
214,0.21840811071886654,0.1443798027563354,0.3290149524210578,0.3081971341037402,2009-11-30
215,0.1947517436690712,0.1679668261789977,0.3726405639636409,0.2646408661882903,2009-12-31
216,0.18958454416711068,0.19770996790077075,0.3417021166189154,0.2710033713132032,2010-01-29
217,0.20171866385745663,0.20160713940417024,0.34617892215798396,0.2504952745803891,2010-02-26
218,0.20866425445621198,0.19758739748969853,0.35365690088700524,0.2400914471670842,2010-03-31
219,0.21066093044440215,0.20022453774625065,0.34527599643907253,0.2438385353702746,2010-04-30
220,0.2112177422848569,0.27415174602075393,0.22007595252337905,0.2945545591710101,2010-05-31
221,0.22685702645526334,0.25210415237597367,0.2035482470451116,0.3174905741236514,2010-06-30
222,0.19543923412246914,0.2368166078957974,0.213910499026768,0.3538336589549653,2010-07-30
223,0.2028859592134452,0.23387183318142024,0.20449014040432067,0.35875206720081393,2010-08-31
224,0.1981044175727229,0.24480508921208682,0.19015465122375994,0.3669358419914303,2010-09-30
225,0.19215764738194782,0.25753058602512635,0.19210475189953263,0.35820701469339317,2010-10-29
226,0.1875103591976536,0.21464769262526082,0.183169118405948,0.4146728297711376,2010-11-30
227,0.17066294380447097,0.18430821084324,0.15258565677446095,0.4924431885778281,2010-12-31
228,0.20878461991339958,0.19727417247072881,0.15938895481073004,0.43455225280514154,2011-01-31
229,0.21844437541122444,0.20354009516101132,0.16517880971280482,0.4128367197149595,2011-02-28
230,0.22776526302434397,0.2040571353672814,0.15355232004463126,0.4146252815637434,2011-03-31
231,0.25251484556359655,0.20393654431608127,0.16099684440473547,0.38255176571558674,2011-04-29
232,0.2538943819113769,0.23146376361502435,0.20425322158937237,0.3103886328842263,2011-05-31
233,0.2164057446928156,0.23185762137854468,0.25239374795441993,0.2993428859742199,2011-06-30
234,0.23588634592582025,0.23945010890658508,0.2638968551893713,0.26076668997822333,2011-07-29
235,0.2342574282702672,0.26425046758704235,0.25189447157213024,0.24959763257056022,2011-08-31
236,0.2177600739271803,0.36592138042820965,0.21469480850123124,0.2016237371433788,2011-09-30
237,0.244946515467468,0.350972569889583,0.20089473906993585,0.20318617557301316,2011-10-31
238,0.2390869491993875,0.3553598188317779,0.20160255922167497,0.20395067274715964,2011-11-30
239,0.29886219156953897,0.3225428776506613,0.22182660699142273,0.15676832378837696,2011-12-30
240,0.31471762165263795,0.346953233012195,0.20048053548108052,0.13784860985408656,2012-01-31
241,0.310897118153497,0.33553569466029187,0.20546540163394075,0.14810178555227038,2012-02-29
242,0.3149667275375774,0.3443439597393132,0.19450368906847015,0.14618562365463925,2012-03-30
243,0.2926928210751226,0.36532800017054995,0.18001789025954992,0.16196128849477756,2012-04-30
244,0.28996143094815297,0.3651742861754994,0.17730817496474896,0.16755610791159872,2012-05-31
245,0.26036855220637184,0.38118692395639425,0.17859859327948463,0.17984593055774933,2012-06-29
246,0.23067112461162484,0.3548236045059524,0.20672663315834955,0.20777863772407326,2012-07-31
247,0.24318610996237655,0.3424529324446667,0.20622943798739168,0.20813151960556514,2012-08-31
248,0.31362186228667516,0.24696983944856238,0.22824892920433473,0.21115936906042773,2012-09-28
249,0.2858367205247717,0.27066812083299957,0.2250922219607605,0.21840293668146815,2012-10-31
250,0.302730357135783,0.26068021463933955,0.22160643361911328,0.21498299460576417,2012-11-30
251,0.26972910625095814,0.27247687245142443,0.21664465553323636,0.24114936576438106,2012-12-31
252,0.24821151297599542,0.22236928832148173,0.23110594543896862,0.29831325326355423,2013-01-31
253,0.24519643711855765,0.2443119539149027,0.22890712752767314,0.2815844814388665,2013-02-28
254,0.239014687059647,0.2515177219468098,0.23133190917993843,0.27813568181360476,2013-03-29
255,0.252650485408686,0.25929882363145756,0.2364565357744583,0.2515941551853982,2013-04-30
256,0.2630571297960597,0.26609417454721795,0.24533380086949494,0.2255148947872274,2013-05-31
257,0.31943301576521976,0.2585435483706606,0.22885549534942998,0.19316794051468972,2013-06-28
258,0.4753660495090638,0.21127525962836013,0.16428913523494157,0.14906955562763458,2013-07-31
259,0.44858521373478394,0.2335702917675588,0.1728993137663136,0.1449451807313437,2013-08-30
260,0.40520497215318696,0.22993412561168355,0.20969253658368864,0.15516836565144093,2013-09-30
261,0.39812714581424,0.22590021717312556,0.2290270975777251,0.1469455394349093,2013-10-31
262,0.3848349447337824,0.2225470022748355,0.24752768051238874,0.14509037247899342,2013-11-29
263,0.407687614761192,0.21648931018725392,0.22843201459756107,0.14739106045399314,2013-12-31
264,0.4291667328048689,0.2051082218866989,0.23639409227182062,0.12933095303661166,2014-01-31
265,0.3014450593090175,0.26859504226733544,0.2876176328139536,0.14234226560969354,2014-02-28
266,0.29925593402079803,0.2676092975833417,0.29052786947312587,0.1426068989227345,2014-03-31
267,0.28350855675773823,0.26876689192326175,0.29579659148504855,0.15192795983395158,2014-04-30
268,0.2640849857132512,0.27743402545251544,0.30318927533096407,0.15529171350326942,2014-05-30
269,0.25258706833367767,0.23664838145137124,0.3520959879359398,0.1586685622790112,2014-06-30
270,0.22980186812174858,0.21502874517654932,0.38355048422435056,0.1716189024773514,2014-07-31
271,0.22588919771548008,0.21060025479216182,0.3685768972386252,0.19493365025373294,2014-08-29
272,0.2280961426971223,0.2463876153758597,0.30817191486445583,0.21734432706256224,2014-09-30
273,0.23000472660788807,0.24731178931231107,0.30633848369218847,0.21634500038761242,2014-10-31
274,0.2326685900266321,0.2099056166882261,0.315985622155216,0.24144017112992588,2014-11-28
275,0.23631044785895747,0.1705322663929273,0.32740695362506184,0.2657503321230535,2014-12-31
276,0.23063063043575283,0.17325674340670394,0.30930812906981786,0.28680449708772543,2015-01-30
277,0.2696350047527134,0.14661105237992555,0.24853684079740027,0.33521710206996075,2015-02-27
278,0.2800114816776171,0.1454806395110327,0.246345908297289,0.3281619705140612,2015-03-31
279,0.31856294112426753,0.12343022070681856,0.2141816517362798,0.3438251864326341,2015-04-30
280,0.3263693678598993,0.12132840257756605,0.20166653041374935,0.3506356991487853,2015-05-29
281,0.2407469902874719,0.11710850609569359,0.22196686222133866,0.4201776413954959,2015-06-30
282,0.23581131407184308,0.1273067829685196,0.23103785215717784,0.4058440508024595,2015-07-31
283,0.23867190789194312,0.12631776667789246,0.23909758245026827,0.39591274297989604,2015-08-31
284,0.24373907358802044,0.10424035479870378,0.22306935859561125,0.4289512130176646,2015-09-30
285,0.26371723407322606,0.10230870395908179,0.23670588167572215,0.3972681802919701,2015-10-30
286,0.2808976498466851,0.11545385490554634,0.2410754132530045,0.362573081994764,2015-11-30
287,0.27793975502677865,0.12855368558677968,0.23546701848016244,0.35803954090627926,2015-12-31
288,0.2762286903812816,0.13474061854043545,0.23820856606593874,0.3508221250123443,2016-01-29
289,0.3112127880895042,0.16094211718715173,0.2389927159597391,0.2888523787636049,2016-02-29
290,0.30670972337356145,0.14920327294813227,0.24010701379243513,0.30397998988587116,2016-03-31
291,0.2909970912266371,0.15701845194421626,0.27452849869681717,0.27745595813232954,2016-04-29
292,0.3006289374079349,0.16026369885642916,0.2791333345668722,0.2599740291687638,2016-05-31
293,0.37931652036860203,0.15239667329319745,0.24361193783945906,0.2246748684987415,2016-06-30
294,0.3955196999168981,0.14303109904987868,0.2303167169222724,0.23113248411095075,2016-07-29
295,0.3792538262528809,0.16084098878588723,0.2375767332703541,0.22232845169087775,2016-08-31
296,0.3757936492362182,0.16336158087281025,0.2277356284151544,0.23310914147581716,2016-09-30
297,0.3708360030953642,0.16489116690741362,0.22817899065332356,0.23609383934389855,2016-10-31
298,0.3464952252362882,0.1632702390002573,0.24379830172045747,0.2464362340429971,2016-11-30
299,0.33785178415792405,0.18517922736498316,0.22738648958883545,0.24958249888825743,2016-12-30
300,0.3257990556776785,0.20614186083883482,0.2296008192633097,0.23845826422017702,2017-01-31
301,0.3303748838162937,0.21274798530003952,0.22803643601101758,0.22884069487264924,2017-02-28
302,0.32793558047213456,0.22113590730279153,0.2165281182073938,0.2344003940176802,2017-03-31
303,0.3472322989367741,0.24556560634026448,0.17631225724695257,0.2308898374760088,2017-04-28
304,0.3304749159376201,0.23810644190722868,0.18674988213806443,0.24466876001708684,2017-05-31
305,0.2592096949007654,0.25306326620492064,0.15931320862575815,0.3284138302685558,2017-06-30
306,0.3612224026836709,0.27067394695659064,0.11750643623669692,0.2505972141230416,2017-07-31
307,0.39698000027715985,0.2264389493845555,0.1236699907314514,0.25291105960683324,2017-08-31
308,0.38818110589971805,0.24218656415305595,0.11902414596244786,0.2506081839847782,2017-09-29
309,0.39308424587821306,0.2363230617618567,0.1133240457445741,0.2572686466153562,2017-10-31
310,0.38811936464694674,0.22949477215637504,0.05854257912514212,0.32384328407153623,2017-11-30
311,0.4079539640493129,0.24473171939541674,0.02213828993049616,0.32517602662477424,2017-12-29
